year,month,flat_type,block,street_name,storey_range,min_storey,max_storey,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,uniqueID
2016,3,5,738,PASIR RIS DR 10,13 TO 15,13,15,122,Improved,1996,79,530000,173413
2016,3,EXECUTIVE,206,PASIR RIS ST 21,01 TO 03,1,3,147,Apartment,1993,76,512000,173414
2016,3,EXECUTIVE,271,PASIR RIS ST 21,01 TO 03,1,3,146,Apartment,1994,77,522000,173415
2016,3,EXECUTIVE,268,PASIR RIS ST 21,04 TO 06,4,6,146,Apartment,1994,77,528000,173416
2016,3,EXECUTIVE,271,PASIR RIS ST 21,01 TO 03,1,3,146,Apartment,1994,77,530000,173417
2016,3,EXECUTIVE,251,PASIR RIS ST 21,04 TO 06,4,6,150,Apartment,1993,76,563000,173418
2016,3,EXECUTIVE,219,PASIR RIS ST 21,07 TO 09,7,9,149,Apartment,1993,76,565000,173419
2016,3,EXECUTIVE,159,PASIR RIS ST 13,04 TO 06,4,6,149,Apartment,1995,77,575000,173420
2016,3,EXECUTIVE,243,PASIR RIS ST 21,04 TO 06,4,6,145,Apartment,1993,76,575000,173421
2016,3,EXECUTIVE,270,PASIR RIS ST 21,04 TO 06,4,6,144,Apartment,1994,77,580000,173422
2016,3,EXECUTIVE,546,PASIR RIS ST 51,10 TO 12,10,12,145,Apartment,1992,75,588000,173423
2016,3,EXECUTIVE,648,PASIR RIS DR 10,10 TO 12,10,12,148,Apartment,1995,78,600000,173424
2016,3,EXECUTIVE,159,PASIR RIS ST 13,01 TO 03,1,3,149,Apartment,1995,77,610000,173425
2016,3,EXECUTIVE,418,PASIR RIS DR 6,01 TO 03,1,3,149,Maisonette,1989,72,620000,173426
2016,3,EXECUTIVE,509,PASIR RIS ST 52,07 TO 09,7,9,145,Apartment,1993,76,627000,173427
2016,3,EXECUTIVE,101,PASIR RIS ST 12,10 TO 12,10,12,146,Maisonette,1988,71,630000,173428
2016,3,EXECUTIVE,448,PASIR RIS DR 6,07 TO 09,7,9,146,Maisonette,1989,72,645000,173429
2016,3,EXECUTIVE,108,PASIR RIS ST 12,10 TO 12,10,12,146,Maisonette,1988,71,658000,173430
2016,3,EXECUTIVE,580,PASIR RIS ST 53,01 TO 03,1,3,148,Apartment,1995,78,663800,173431
2016,3,EXECUTIVE,606,ELIAS RD,04 TO 06,4,6,154,Apartment,1995,78,675000,173432
2016,3,EXECUTIVE,544,PASIR RIS ST 51,10 TO 12,10,12,145,Apartment,1992,75,688000,173433
2016,3,EXECUTIVE,531,PASIR RIS DR 1,07 TO 09,7,9,149,Maisonette,1992,75,690000,173434
2016,3,3,601C,PUNGGOL CTRL,07 TO 09,7,9,70,Model A,2012,95,338000,173435
2016,3,3,603C,PUNGGOL RD,04 TO 06,4,6,68,Model A,2012,95,350000,173436
2016,3,3,603C,PUNGGOL RD,10 TO 12,10,12,68,Model A,2012,95,355000,173437
2016,3,3,602C,PUNGGOL CTRL,04 TO 06,4,6,70,Model A,2012,95,360000,173438
2016,3,3,602B,PUNGGOL CTRL,16 TO 18,16,18,70,Model A,2012,95,362000,173439
2016,3,3,601A,PUNGGOL CTRL,13 TO 15,13,15,70,Model A,2012,95,363000,173440
2016,3,3,601B,PUNGGOL CTRL,13 TO 15,13,15,70,Model A,2012,95,365000,173441
2016,3,4,176D,EDGEFIELD PLAINS,01 TO 03,1,3,87,Model A,2003,86,350000,173442
2016,3,4,203A,PUNGGOL FIELD,07 TO 09,7,9,85,Model A,2004,87,360000,173443
2016,3,4,134,EDGEDALE PLAINS,01 TO 03,1,3,91,Premium Apartment,2003,86,370000,173444
2016,3,4,134,EDGEDALE PLAINS,10 TO 12,10,12,91,Premium Apartment,2003,86,370000,173445
2016,3,4,649,PUNGGOL CTRL,13 TO 15,13,15,90,Premium Apartment,2005,87,370000,173446
2016,3,4,205A,PUNGGOL FIELD,01 TO 03,1,3,90,Model A,2004,87,375000,173447
2016,3,4,130,EDGEDALE PLAINS,10 TO 12,10,12,91,Premium Apartment,2003,86,380000,173448
2016,3,4,126A,EDGEDALE PLAINS,07 TO 09,7,9,85,Model A,2003,86,385000,173449
2016,3,4,172A,EDGEDALE PLAINS,16 TO 18,16,18,85,Model A,2004,87,386800,173450
2016,3,4,195B,PUNGGOL RD,01 TO 03,1,3,90,Premium Apartment,2007,90,390000,173451
2016,3,4,202B,PUNGGOL FIELD,04 TO 06,4,6,85,Model A,2004,87,400000,173452
2016,3,4,301D,PUNGGOL PL,01 TO 03,1,3,93,Premium Apartment,2011,94,400000,173453
2016,3,4,195B,PUNGGOL RD,04 TO 06,4,6,90,Premium Apartment,2007,90,400000,173454
2016,3,4,301A,PUNGGOL CTRL,04 TO 06,4,6,94,Premium Apartment,2010,93,416888,173455
2016,3,4,168B,PUNGGOL EAST,07 TO 09,7,9,92,Premium Apartment,2009,92,418000,173456
2016,3,4,638B,PUNGGOL DR,16 TO 18,16,18,90,Premium Apartment,2005,87,420000,173457
2016,3,4,604C,PUNGGOL RD,04 TO 06,4,6,93,Model A,2012,95,425000,173458
2016,3,4,604C,PUNGGOL RD,07 TO 09,7,9,93,Model A,2012,95,428888,173459
2016,3,4,614B,EDGEFIELD PLAINS,04 TO 06,4,6,92,Model A,2012,95,430000,173460
2016,3,4,301D,PUNGGOL PL,01 TO 03,1,3,93,Premium Apartment,2011,94,432000,173461
2016,3,4,305D,PUNGGOL DR,01 TO 03,1,3,96,Premium Apartment,2012,95,432500,173462
2016,3,4,195D,PUNGGOL RD,10 TO 12,10,12,90,Premium Apartment,2007,90,435000,173463
2016,3,4,195D,PUNGGOL RD,13 TO 15,13,15,90,Premium Apartment,2007,90,438000,173464
2016,3,4,613D,PUNGGOL DR,10 TO 12,10,12,93,Model A,2012,95,445000,173465
2016,3,4,613D,PUNGGOL DR,13 TO 15,13,15,93,Model A,2012,95,450000,173466
2016,3,4,603C,PUNGGOL RD,10 TO 12,10,12,92,Model A,2012,95,453000,173467
2016,3,4,601B,PUNGGOL CTRL,07 TO 09,7,9,93,Model A,2012,95,455000,173468
2016,3,4,603C,PUNGGOL RD,07 TO 09,7,9,92,Model A,2012,95,455800,173469
2016,3,4,305A,PUNGGOL RD,01 TO 03,1,3,93,Premium Apartment,2012,95,458000,173470
2016,3,4,603B,PUNGGOL RD,07 TO 09,7,9,92,Model A,2012,95,462000,173471
2016,3,4,303A,PUNGGOL CTRL,04 TO 06,4,6,93,Premium Apartment,2010,93,470000,173472
2016,3,4,601B,PUNGGOL CTRL,10 TO 12,10,12,93,Model A,2012,95,470000,173473
2016,3,4,601B,PUNGGOL CTRL,13 TO 15,13,15,93,Model A,2012,95,480000,173474
2016,3,4,301A,PUNGGOL CTRL,13 TO 15,13,15,93,Premium Apartment,2010,93,495000,173475
2016,3,4,306A,PUNGGOL PL,04 TO 06,4,6,97,Premium Apartment,2012,95,505000,173476
2016,3,4,305A,PUNGGOL RD,13 TO 15,13,15,96,Premium Apartment,2012,95,505000,173477
2016,3,4,305A,PUNGGOL RD,10 TO 12,10,12,95,Premium Apartment,2012,95,508000,173478
2016,3,4,306C,PUNGGOL PL,04 TO 06,4,6,97,Premium Apartment,2012,95,510000,173479
2016,3,4,306C,PUNGGOL PL,04 TO 06,4,6,97,Premium Apartment,2012,95,530000,173480
2016,3,5,638B,PUNGGOL DR,10 TO 12,10,12,111,Premium Apartment,2005,87,410000,173481
2016,3,5,126B,EDGEDALE PLAINS,13 TO 15,13,15,110,Improved,2003,85,418000,173482
2016,3,5,138,EDGEDALE PLAINS,07 TO 09,7,9,111,Premium Apartment,2003,86,418000,173483
2016,3,5,126D,EDGEDALE PLAINS,10 TO 12,10,12,110,Improved,2003,86,420000,173484
2016,3,5,176D,EDGEFIELD PLAINS,01 TO 03,1,3,110,Improved,2003,86,420000,173485
2016,3,5,638B,PUNGGOL DR,10 TO 12,10,12,110,Premium Apartment,2005,87,425000,173486
2016,3,5,111,EDGEFIELD PLAINS,16 TO 18,16,18,112,Premium Apartment,2003,86,425000,173487
2016,3,5,128A,PUNGGOL FIELD WALK,04 TO 06,4,6,110,Improved,2003,86,432500,173488
2016,3,5,637C,PUNGGOL DR,13 TO 15,13,15,111,Premium Apartment,2005,87,440000,173489
2016,3,5,174D,EDGEDALE PLAINS,07 TO 09,7,9,110,Improved,2004,86,443000,173490
2016,3,5,109B,EDGEDALE PLAINS,13 TO 15,13,15,110,Improved,2003,86,445000,173491
2016,3,5,176D,EDGEFIELD PLAINS,13 TO 15,13,15,110,Improved,2003,86,450000,173492
2016,3,5,637C,PUNGGOL DR,07 TO 09,7,9,111,Premium Apartment,2005,87,450000,173493
2016,3,5,197B,PUNGGOL FIELD,04 TO 06,4,6,110,Improved,2003,86,450000,173494
2016,3,5,183,EDGEFIELD PLAINS,16 TO 18,16,18,110,Premium Apartment,2003,86,452000,173495
2016,3,5,202A,PUNGGOL FIELD,10 TO 12,10,12,110,Improved,2004,87,470000,173496
2016,3,5,128A,PUNGGOL FIELD WALK,10 TO 12,10,12,110,Improved,2003,86,471000,173497
2016,3,5,648,PUNGGOL CTRL,16 TO 18,16,18,110,Premium Apartment,2005,87,498000,173498
2016,3,5,110A,PUNGGOL FIELD,16 TO 18,16,18,110,Improved,2003,86,500000,173499
2016,3,5,161B,PUNGGOL CTRL,16 TO 18,16,18,114,Premium Apartment,2004,87,512888,173500
2016,3,5,161B,PUNGGOL CTRL,13 TO 15,13,15,114,Premium Apartment,2004,87,513000,173501
2016,3,EXECUTIVE,112,EDGEFIELD PLAINS,01 TO 03,1,3,130,Premium Apartment,2003,86,485000,173502
2016,3,EXECUTIVE,116,EDGEFIELD PLAINS,04 TO 06,4,6,130,Premium Apartment,2003,86,540000,173503
2016,3,EXECUTIVE,188,PUNGGOL CTRL,16 TO 18,16,18,128,Premium Apartment,2004,87,600000,173504
2016,3,3,47,HOLLAND DR,01 TO 03,1,3,59,Improved,1975,58,280000,173505
2016,3,3,170,STIRLING RD,10 TO 12,10,12,60,Improved,1970,53,300000,173506
2016,3,3,81,C'WEALTH CL,07 TO 09,7,9,60,Standard,1967,49,308888,173507
2016,3,3,82,C'WEALTH CL,04 TO 06,4,6,60,Standard,1967,49,315000,173508
2016,3,3,165,STIRLING RD,07 TO 09,7,9,60,Improved,1970,53,320000,173509
2016,3,3,110,C'WEALTH CRES,01 TO 03,1,3,60,Standard,1969,51,322000,173510
2016,3,3,81,C'WEALTH CL,13 TO 15,13,15,60,Standard,1967,49,323000,173511
2016,3,3,6,HOLLAND CL,01 TO 03,1,3,65,Improved,1974,57,330000,173512
2016,3,3,165,STIRLING RD,01 TO 03,1,3,70,Improved,1970,53,330000,173513
2016,3,3,160,MEI LING ST,01 TO 03,1,3,72,Improved,1970,53,357000,173514
2016,3,3,19,GHIM MOH RD,10 TO 12,10,12,65,Improved,1977,60,360000,173515
2016,3,3,3,GHIM MOH RD,13 TO 15,13,15,65,Improved,1976,59,378000,173516
2016,3,3,21,DOVER CRES,10 TO 12,10,12,73,Improved,1976,59,390000,173517
2016,3,3,6,HOLLAND CL,07 TO 09,7,9,65,Improved,1974,57,425000,173518
2016,3,3,6,GHIM MOH RD,10 TO 12,10,12,76,Improved,1976,59,440000,173519
2016,3,3,160,MEI LING ST,13 TO 15,13,15,72,Improved,1970,53,440000,173520
2016,3,3,6,HOLLAND CL,13 TO 15,13,15,73,Improved,1974,57,455000,173521
2016,3,3,11,HOLLAND DR,13 TO 15,13,15,65,Improved,1975,57,466000,173522
2016,3,3,61C,STRATHMORE AVE,25 TO 27,25,27,69,Model A,2011,94,518000,173523
2016,3,3,89,TANGLIN HALT RD,34 TO 36,34,36,60,Model A,2008,91,540000,173524
2016,3,4,10,HOLLAND AVE,01 TO 03,1,3,88,Improved,1975,57,550000,173525
2016,3,4,15,GHIM MOH RD,10 TO 12,10,12,82,Improved,1977,59,565000,173526
2016,3,4,4,HOLLAND CL,16 TO 18,16,18,88,Improved,1974,57,635000,173527
2016,3,4,50,STRATHMORE AVE,07 TO 09,7,9,90,Model A,2006,89,675000,173528
2016,3,4,27,GHIM MOH LINK,25 TO 27,25,27,92,Model A,2013,96,680000,173529
2016,3,4,60,STRATHMORE AVE,04 TO 06,4,6,96,Model A,2000,83,680000,173530
2016,3,4,23,GHIM MOH LINK,10 TO 12,10,12,92,Model A,2013,96,690000,173531
2016,3,4,83,STRATHMORE AVE,10 TO 12,10,12,102,Model A,1997,80,698000,173532
2016,3,4,28D,DOVER CRES,16 TO 18,16,18,95,Model A,2012,95,703000,173533
2016,3,4,51,STRATHMORE AVE,28 TO 30,28,30,90,Model A,2006,89,711000,173534
2016,3,4,51,STRATHMORE AVE,28 TO 30,28,30,85,Model A,2006,89,715000,173535
2016,3,4,51,STRATHMORE AVE,25 TO 27,25,27,90,Model A,2006,89,718000,173536
2016,3,4,22,GHIM MOH LINK,04 TO 06,4,6,92,Model A,2013,96,720888,173537
2016,3,4,18D,HOLLAND DR,07 TO 09,7,9,92,Model A,2012,95,745000,173538
2016,3,4,91,TANGLIN HALT RD,40 TO 42,40,42,90,Model A,2008,91,770000,173539
2016,3,5,18C,HOLLAND DR,04 TO 06,4,6,117,Improved,2012,95,850000,173540
2016,3,5,146,MEI LING ST,16 TO 18,16,18,132,Model A,1995,78,860000,173541
2016,3,5,184,STIRLING RD,22 TO 24,22,24,115,Improved,2000,83,881000,173542
2016,3,5,28A,DOVER CRES,10 TO 12,10,12,124,Improved,2012,95,885000,173543
2016,3,5,133,CLARENCE LANE,07 TO 09,7,9,133,Model A,1996,79,918000,173544
2016,3,5,18D,HOLLAND DR,28 TO 30,28,30,117,Improved,2012,95,955000,173545
2016,3,4,485,ADMIRALTY LINK,01 TO 03,1,3,85,Model A2,2003,86,320000,173546
2016,3,4,401,ADMIRALTY LINK,01 TO 03,1,3,90,Model A,2001,84,330000,173547
2016,3,4,406,SEMBAWANG DR,04 TO 06,4,6,86,Model A2,2001,84,338000,173548
2016,3,4,359,ADMIRALTY DR,04 TO 06,4,6,96,Premium Apartment,2001,84,350000,173549
2016,3,4,401,ADMIRALTY LINK,10 TO 12,10,12,90,Model A,2001,84,350888,173550
2016,3,4,485,ADMIRALTY LINK,04 TO 06,4,6,85,Model A2,2003,86,355000,173551
2016,3,4,337,SEMBAWANG CRES,13 TO 15,13,15,101,Model A,1999,82,355000,173552
2016,3,4,508B,WELLINGTON CIRCLE,07 TO 09,7,9,90,Model A,2004,87,366000,173553
2016,3,4,466C,SEMBAWANG DR,10 TO 12,10,12,90,Premium Apartment,2006,88,370000,173554
2016,3,4,488,ADMIRALTY LINK,10 TO 12,10,12,94,Model A,2010,93,372000,173555
2016,3,4,469B,ADMIRALTY DR,10 TO 12,10,12,102,Premium Apartment,2001,84,380000,173556
2016,3,4,489,ADMIRALTY LINK,10 TO 12,10,12,94,Model A,2010,93,390000,173557
2016,3,4,339A,SEMBAWANG CL,10 TO 12,10,12,95,Premium Apartment,2001,84,397000,173558
2016,3,4,351A,CANBERRA RD,10 TO 12,10,12,93,Model A,2001,84,420000,173559
2016,3,4,466C,SEMBAWANG DR,16 TO 18,16,18,90,Premium Apartment,2006,88,430000,173560
2016,3,5,424,CANBERRA RD,01 TO 03,1,3,110,Improved,2001,84,375000,173561
2016,3,5,466A,SEMBAWANG DR,04 TO 06,4,6,110,Premium Apartment,2006,88,388000,173562
2016,3,5,492,ADMIRALTY LINK,04 TO 06,4,6,112,Improved,2004,87,403000,173563
2016,3,5,486,ADMIRALTY LINK,04 TO 06,4,6,111,Improved,2004,87,405000,173564
2016,3,5,483,ADMIRALTY LINK,10 TO 12,10,12,111,Improved,2004,87,408000,173565
2016,3,5,467,ADMIRALTY DR,07 TO 09,7,9,115,Premium Apartment,2001,84,410000,173566
2016,3,5,504D,MONTREAL DR,07 TO 09,7,9,110,Improved,2001,84,410000,173567
2016,3,5,402,ADMIRALTY LINK,13 TO 15,13,15,110,Improved,2001,84,418000,173568
2016,3,5,501A,WELLINGTON CIRCLE,04 TO 06,4,6,110,Improved,2001,84,418000,173569
2016,3,5,504B,MONTREAL DR,07 TO 09,7,9,110,Improved,2001,84,425000,173570
2016,3,5,323,SEMBAWANG CL,07 TO 09,7,9,119,Improved,1999,82,439980,173571
2016,3,5,350A,CANBERRA RD,07 TO 09,7,9,110,Improved,2001,84,440000,173572
2016,3,5,339A,SEMBAWANG CL,07 TO 09,7,9,111,Premium Apartment,2001,84,448000,173573
2016,3,5,339A,SEMBAWANG CL,13 TO 15,13,15,110,Premium Apartment,2001,84,450000,173574
2016,3,5,352C,CANBERRA RD,04 TO 06,4,6,110,Improved,2001,84,458000,173575
2016,3,EXECUTIVE,504A,MONTREAL DR,01 TO 03,1,3,130,Apartment,2001,84,450000,173576
2016,3,EXECUTIVE,423,CANBERRA RD,10 TO 12,10,12,130,Apartment,2001,84,460000,173577
2016,3,EXECUTIVE,468C,ADMIRALTY DR,10 TO 12,10,12,137,Premium Apartment,2001,84,465000,173578
2016,3,EXECUTIVE,408,SEMBAWANG DR,13 TO 15,13,15,130,Apartment,2001,84,480888,173579
2016,3,EXECUTIVE,471,SEMBAWANG DR,13 TO 15,13,15,130,Apartment,2000,83,485000,173580
2016,3,EXECUTIVE,341,SEMBAWANG CL,04 TO 06,4,6,131,Premium Apartment,2001,84,495000,173581
2016,3,EXECUTIVE,336,SEMBAWANG CRES,07 TO 09,7,9,139,Apartment,1999,82,495000,173582
2016,3,EXECUTIVE,416,CANBERRA RD,10 TO 12,10,12,130,Apartment,2001,84,510000,173583
2016,3,EXECUTIVE,339B,SEMBAWANG CL,04 TO 06,4,6,131,Premium Apartment,2001,84,520000,173584
2016,3,EXECUTIVE,332,SEMBAWANG CL,04 TO 06,4,6,135,Apartment,1999,82,530000,173585
2016,3,EXECUTIVE,339A,SEMBAWANG CL,13 TO 15,13,15,131,Premium Apartment,2001,84,550000,173586
2016,3,EXECUTIVE,351D,CANBERRA RD,07 TO 09,7,9,126,Apartment,2001,84,560000,173587
2016,3,3,209A,COMPASSVALE LANE,01 TO 03,1,3,67,Model A,2011,94,335000,173588
2016,3,3,211D,COMPASSVALE LANE,16 TO 18,16,18,68,Model A,2013,95,353000,173589
2016,3,3,439C,SENGKANG WEST AVE,10 TO 12,10,12,69,Model A,2011,93,362888,173590
2016,3,3,209A,COMPASSVALE LANE,07 TO 09,7,9,67,Model A,2011,94,363000,173591
2016,3,3,443C,FERNVALE RD,19 TO 21,19,21,67,Model A,2012,95,372000,173592
2016,3,3,443B,FERNVALE RD,19 TO 21,19,21,67,Model A,2012,95,379000,173593
2016,3,3,439C,SENGKANG WEST AVE,22 TO 24,22,24,69,Model A,2011,93,380000,173594
2016,3,3,436D,FERNVALE RD,16 TO 18,16,18,69,Model A,2010,93,385000,173595
2016,3,4,303C,ANCHORVALE LINK,07 TO 09,7,9,85,Model A2,2001,84,335000,173596
2016,3,4,298B,COMPASSVALE ST,01 TO 03,1,3,97,Premium Apartment,2001,84,340000,173597
2016,3,4,309C,ANCHORVALE RD,16 TO 18,16,18,95,Premium Apartment,2002,85,350000,173598
2016,3,4,295B,COMPASSVALE CRES,04 TO 06,4,6,90,Model A,2002,84,350000,173599
2016,3,4,185D,RIVERVALE CRES,10 TO 12,10,12,91,Model A2,2000,83,350000,173600
2016,3,4,185D,RIVERVALE CRES,13 TO 15,13,15,85,Model A2,2000,83,350000,173601
2016,3,4,186B,RIVERVALE DR,13 TO 15,13,15,90,Model A,2001,83,350000,173602
2016,3,4,129,RIVERVALE ST,01 TO 03,1,3,100,Model A,1999,82,350000,173603
2016,3,4,157B,RIVERVALE CRES,07 TO 09,7,9,94,Premium Apartment,2003,86,355000,173604
2016,3,4,115,RIVERVALE WALK,01 TO 03,1,3,102,Model A,1998,81,355000,173605
2016,3,4,319C,ANCHORVALE DR,04 TO 06,4,6,90,Model A,2002,85,360000,173606
2016,3,4,309A,ANCHORVALE RD,13 TO 15,13,15,90,Premium Apartment,2002,85,360000,173607
2016,3,4,127,RIVERVALE ST,10 TO 12,10,12,100,Model A,1999,82,360000,173608
2016,3,4,202C,SENGKANG EAST RD,04 TO 06,4,6,90,Model A,2001,84,360000,173609
2016,3,4,158A,RIVERVALE CRES,04 TO 06,4,6,91,Premium Apartment,2003,86,362000,173610
2016,3,4,158D,RIVERVALE CRES,13 TO 15,13,15,90,Premium Apartment,2003,86,365000,173611
2016,3,4,311D,ANCHORVALE LANE,01 TO 03,1,3,95,Premium Apartment,2002,85,366000,173612
2016,3,4,113,RIVERVALE WALK,07 TO 09,7,9,100,Model A,1998,81,370000,173613
2016,3,4,155,RIVERVALE CRES,04 TO 06,4,6,91,Model A,2005,88,378000,173614
2016,3,4,306C,ANCHORVALE LINK,13 TO 15,13,15,90,Model A,2002,84,380000,173615
2016,3,4,410C,FERNVALE RD,01 TO 03,1,3,95,Premium Apartment,2012,95,380000,173616
2016,3,4,441C,FERNVALE RD,04 TO 06,4,6,93,Model A,2012,94,380000,173617
2016,3,4,301B,ANCHORVALE DR,07 TO 09,7,9,90,Model A,2001,84,382000,173618
2016,3,4,311B,ANCHORVALE LANE,10 TO 12,10,12,93,Premium Apartment,2002,85,385000,173619
2016,3,4,224D,COMPASSVALE WALK,01 TO 03,1,3,102,Model A,1999,81,386000,173620
2016,3,4,106,RIVERVALE WALK,07 TO 09,7,9,101,Model A,1999,81,386000,173621
2016,3,4,231,COMPASSVALE WALK,10 TO 12,10,12,101,Model A,1999,82,389000,173622
2016,3,4,211D,COMPASSVALE LANE,04 TO 06,4,6,93,Model A,2013,95,390000,173623
2016,3,4,407A,FERNVALE RD,07 TO 09,7,9,90,Premium Apartment,2005,87,390000,173624
2016,3,4,117B,RIVERVALE DR,16 TO 18,16,18,95,Model A,2000,83,390888,173625
2016,3,4,314B,ANCHORVALE LINK,10 TO 12,10,12,92,Premium Apartment,2003,86,393000,173626
2016,3,4,152,RIVERVALE CRES,13 TO 15,13,15,91,Model A,2005,88,395000,173627
2016,3,4,247,COMPASSVALE RD,10 TO 12,10,12,85,Model A2,2000,83,396000,173628
2016,3,4,320A,ANCHORVALE DR,13 TO 15,13,15,85,Model A2,2002,85,400000,173629
2016,3,4,322A,ANCHORVALE DR,07 TO 09,7,9,86,Model A2,2002,85,408888,173630
2016,3,4,204C,COMPASSVALE DR,10 TO 12,10,12,90,Model A,2001,83,410000,173631
2016,3,4,224A,COMPASSVALE WALK,10 TO 12,10,12,102,Model A,1999,81,410000,173632
2016,3,4,443A,FERNVALE RD,07 TO 09,7,9,94,Model A,2012,95,412000,173633
2016,3,4,409A,FERNVALE RD,07 TO 09,7,9,95,Premium Apartment,2004,87,415000,173634
2016,3,4,407A,FERNVALE RD,22 TO 24,22,24,91,Premium Apartment,2005,87,418000,173635
2016,3,4,321A,ANCHORVALE DR,13 TO 15,13,15,90,Model A,2002,85,420000,173636
2016,3,4,240,COMPASSVALE WALK,04 TO 06,4,6,100,Model A,1999,82,420000,173637
2016,3,4,443A,FERNVALE RD,10 TO 12,10,12,94,Model A,2012,95,423000,173638
2016,3,4,210C,COMPASSVALE LANE,10 TO 12,10,12,93,Model A,2013,95,425000,173639
2016,3,4,211A,COMPASSVALE LANE,13 TO 15,13,15,95,Model A,2013,95,438000,173640
2016,3,4,439B,SENGKANG WEST AVE,07 TO 09,7,9,94,Model A,2011,94,439000,173641
2016,3,4,209A,COMPASSVALE LANE,07 TO 09,7,9,92,Model A,2011,94,450000,173642
2016,3,4,211D,COMPASSVALE LANE,10 TO 12,10,12,93,Model A,2013,95,450000,173643
2016,3,4,443B,FERNVALE RD,22 TO 24,22,24,94,Model A,2012,95,452000,173644
2016,3,4,410C,FERNVALE RD,16 TO 18,16,18,96,Premium Apartment,2012,95,455000,173645
2016,3,4,443A,FERNVALE RD,19 TO 21,19,21,95,Model A,2012,95,455000,173646
2016,3,4,410C,FERNVALE RD,22 TO 24,22,24,96,Premium Apartment,2012,95,458000,173647
2016,3,4,268C,COMPASSVALE LINK,13 TO 15,13,15,91,Premium Apartment,2006,88,476000,173648
2016,3,4,277C,COMPASSVALE LINK,01 TO 03,1,3,90,Premium Apartment,2009,92,480000,173649
2016,3,4,271C,SENGKANG CTRL,04 TO 06,4,6,93,Premium Apartment,2010,93,513000,173650
2016,3,4,272C,SENGKANG CTRL,01 TO 03,1,3,90,Premium Apartment,2009,92,515000,173651
2016,3,4,265C,COMPASSVALE LINK,10 TO 12,10,12,92,Premium Apartment,2008,91,528000,173652
2016,3,4,277B,COMPASSVALE LINK,13 TO 15,13,15,90,Premium Apartment,2009,92,543000,173653
2016,3,4,275C,COMPASSVALE LINK,10 TO 12,10,12,90,Premium Apartment,2009,92,550000,173654
2016,3,4,275B,COMPASSVALE LINK,10 TO 12,10,12,90,Premium Apartment,2009,92,555000,173655
2016,3,4,277C,COMPASSVALE LINK,13 TO 15,13,15,90,Premium Apartment,2009,92,560000,173656
2016,3,5,123E,RIVERVALE DR,01 TO 03,1,3,115,Improved,1999,82,393000,173657
2016,3,5,305A,ANCHORVALE LINK,04 TO 06,4,6,110,Improved,2002,84,403000,173658
2016,3,5,187A,RIVERVALE DR,10 TO 12,10,12,110,Improved,2000,83,408000,173659
2016,3,5,184B,RIVERVALE CRES,04 TO 06,4,6,110,Improved,2003,86,408000,173660
2016,3,5,183C,RIVERVALE CRES,16 TO 18,16,18,110,Improved,2003,86,410000,173661
2016,3,5,187A,RIVERVALE DR,04 TO 06,4,6,110,Improved,2000,83,410000,173662
2016,3,5,186C,RIVERVALE DR,01 TO 03,1,3,110,Improved,2001,83,417000,173663
2016,3,5,318C,ANCHORVALE LINK,01 TO 03,1,3,110,Premium Apartment,2003,86,420000,173664
2016,3,5,297B,COMPASSVALE ST,07 TO 09,7,9,115,Premium Apartment,2001,84,420000,173665
2016,3,5,121A,RIVERVALE DR,10 TO 12,10,12,110,Improved,2000,83,425000,173666
2016,3,5,313B,ANCHORVALE RD,10 TO 12,10,12,110,Premium Apartment,2003,86,426888,173667
2016,3,5,202C,SENGKANG EAST RD,01 TO 03,1,3,110,Improved,2001,84,430000,173668
2016,3,5,122E,RIVERVALE DR,10 TO 12,10,12,110,Improved,2000,83,433000,173669
2016,3,5,142,RIVERVALE CRES,13 TO 15,13,15,116,Improved,1999,82,435000,173670
2016,3,5,307D,ANCHORVALE RD,16 TO 18,16,18,110,Improved,2001,84,440000,173671
2016,3,5,306C,ANCHORVALE LINK,13 TO 15,13,15,110,Improved,2002,84,446000,173672
2016,3,5,121B,RIVERVALE DR,10 TO 12,10,12,110,Improved,2000,83,450000,173673
2016,3,5,122A,SENGKANG EAST WAY,13 TO 15,13,15,110,Improved,2000,83,450000,173674
2016,3,5,407B,FERNVALE RD,10 TO 12,10,12,110,Premium Apartment,2005,87,453888,173675
2016,3,5,290B,COMPASSVALE CRES,07 TO 09,7,9,110,Improved,2001,84,455000,173676
2016,3,5,141,RIVERVALE ST,10 TO 12,10,12,120,Improved,1999,82,455000,173677
2016,3,5,192B,RIVERVALE DR,16 TO 18,16,18,115,Improved,2000,83,458000,173678
2016,3,5,305B,ANCHORVALE LINK,13 TO 15,13,15,110,Improved,2001,84,460000,173679
2016,3,5,301D,ANCHORVALE DR,10 TO 12,10,12,110,Improved,2001,84,462000,173680
2016,3,5,409B,FERNVALE RD,07 TO 09,7,9,115,Premium Apartment,2004,87,463000,173681
2016,3,5,306A,ANCHORVALE LINK,13 TO 15,13,15,110,Improved,2002,85,469000,173682
2016,3,5,146,RIVERVALE DR,07 TO 09,7,9,116,Improved,1999,82,470000,173683
2016,3,5,412B,FERNVALE LINK,13 TO 15,13,15,114,Premium Apartment,2004,87,478000,173684
2016,3,5,112,RIVERVALE WALK,13 TO 15,13,15,121,Improved,1998,81,478000,173685
2016,3,5,319A,ANCHORVALE DR,10 TO 12,10,12,110,Improved,2002,85,478888,173686
